Prolific ID,condition,round,X Task,Y Task,X Revenue,Y Revenue,ratio,Corner,task_share1,task_share2,task_share3,task_share4,IOS_Human_same,IOS_Human_different,IOS_AI_same,IOS_AI_different,Hs_like,Hd_like,AIs_like,AId_like,Hs_care,Hd_care,AIs_care,AId_care,Improvement_scores1,Improvement_scores2,Writing,Practical Guidance,Technical Help,Seeking Information,Multimedia,Expression and Interaction,Other_Use,Functional_Tool,Smart_Assistant,Collaborative_Partner,Knowledge_Consultant,Social_Companion,Big_Tech,Potential_Risk_Threat,Not_Use_GenAI,Other_Relations,use AI at work,use AI out of work,AI_days1,AI_days2,AI_hours1,AI_hours2
558ffe16fdf99b3f7aada34d,2,7,50.0,50.0,0.6,0.6,,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,8,0.0,100.0,0.39,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,9,100.0,0.0,0.8,0.39,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,10,0.0,100.0,0.35,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,11,100.0,0.0,0.74,0.5,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,12,0.0,100.0,0.25,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,13,0.0,100.0,0.78,0.82,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,14,0.0,100.0,0.5,0.74,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,15,100.0,0.0,1.0,0.49,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,16,0.0,100.0,0.49,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,17,100.0,0.0,0.8,0.28,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,18,0.0,100.0,0.67,0.99,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,19,100.0,0.0,0.8,0.2,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,20,0.0,100.0,0.59,0.62,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,21,100.0,0.0,0.82,0.78,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,2,22,0.0,100.0,0.28,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,1,100.0,0.0,1.0,0.35,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,2,0.0,100.0,0.2,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,3,100.0,0.0,0.62,0.59,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,4,100.0,0.0,0.99,0.67,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,5,50.0,50.0,0.8,0.8,,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,6,100.0,0.0,1.0,0.25,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,7,50.0,50.0,0.6,0.6,,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,8,0.0,100.0,0.39,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,9,100.0,0.0,0.8,0.39,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,10,0.0,100.0,0.35,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,11,100.0,0.0,0.74,0.5,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,12,0.0,100.0,0.25,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,13,0.0,100.0,0.78,0.82,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,14,0.0,100.0,0.5,0.74,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,15,100.0,0.0,1.0,0.49,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,16,0.0,100.0,0.49,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,17,100.0,0.0,0.8,0.28,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,18,0.0,100.0,0.67,0.99,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,19,100.0,0.0,0.8,0.2,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,20,0.0,100.0,0.59,0.62,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,21,100.0,0.0,0.82,0.78,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,3,22,0.0,100.0,0.28,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,1,100.0,0.0,1.0,0.35,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,2,0.0,100.0,0.2,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,3,100.0,0.0,0.62,0.59,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,4,100.0,0.0,0.99,0.67,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,5,50.0,50.0,0.8,0.8,,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,6,100.0,0.0,1.0,0.25,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,7,50.0,50.0,0.6,0.6,,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,8,0.0,100.0,0.39,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,9,100.0,0.0,0.8,0.39,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,10,0.0,100.0,0.35,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,11,100.0,0.0,0.74,0.5,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,12,0.0,100.0,0.25,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,13,0.0,100.0,0.78,0.82,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,14,0.0,100.0,0.5,0.74,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,15,100.0,0.0,1.0,0.49,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,16,0.0,100.0,0.49,1.0,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,17,100.0,0.0,0.8,0.28,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,18,0.0,100.0,0.67,0.99,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,19,100.0,0.0,0.8,0.2,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,20,0.0,100.0,0.59,0.62,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,21,100.0,0.0,0.82,0.78,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
558ffe16fdf99b3f7aada34d,4,22,0.0,100.0,0.28,0.8,0.0,,50.0,50.0,50.0,50.0,3,1,1,1,7,1,1,1,7,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0
55900dcffdf99b3f7aada3f5,1,1,7.0,93.0,1.0,0.35,0.93,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,2,8.0,92.0,0.2,0.8,0.07999999999999995,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,3,96.0,4.0,0.62,0.59,0.040000000000001514,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,4,96.0,4.0,0.99,0.67,0.040000000000000036,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,5,50.0,50.0,0.8,0.8,,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,6,99.0,1.0,1.0,0.25,0.01,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,7,49.0,51.0,0.6,0.6,,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,8,1.0,99.0,0.39,0.8,0.009999999999999917,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
55900dcffdf99b3f7aada3f5,1,9,93.0,7.0,0.8,0.39,0.06999999999999977,,49.54545454545455,50.13636363636363,50.04545454545455,49.5,4,3,4,3,5,5,5,5,4,4,4,4,19,20,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,3.0,2,1
